slug	client	platform	version	support	notes
html-button-submit	protonmail	ios	2020-03	y	
html-button-submit	protonmail	android	2020-03	n	
html-button-submit	hey	desktop-webmail	2020-06	n	
html-button-submit	mail-ru	desktop-webmail	2020-10	a	2
html-button-submit	fastmail	desktop-webmail	2021-07	y	
html-button-submit	laposte	desktop-webmail	2021-08	y	
html-button-submit	gmx	desktop-webmail	2022-11	n	
html-button-submit	gmx	ios	2022-11	y	
html-button-submit	gmx	android	2022-11	n	
html-button-submit	web-de	desktop-webmail	2022-11	n	
html-button-submit	web-de	ios	2022-11	y	
html-button-submit	web-de	android	2022-11	n	
html-button-submit	ionos-1and1	desktop-webmail	2022-11	a	2
html-button-submit	ionos-1and1	android	2022-11	n	
html-cellpadding	apple-mail	macos	2024-05	y	
html-cellpadding	apple-mail	ios	2024-05	y	
html-cellpadding	gmail	desktop-webmail	2024-05	y	
html-cellpadding	gmail	ios	2024-05	y	
html-cellpadding	gmail	android	2024-05	y	
html-cellpadding	gmail	mobile-webmail	2024-05	y	
html-cellpadding	orange	desktop-webmail	2024-05	u	
html-cellpadding	orange	ios	2024-05	u	
html-cellpadding	orange	android	2024-05	u	
html-cellpadding	outlook	windows	2013	y	
html-cellpadding	outlook	windows	2016	y	
html-cellpadding	outlook	windows	2019	y	
html-cellpadding	outlook	windows	2021	y	
html-cellpadding	outlook	windows-mail	2024-05	y	
html-cellpadding	outlook	macos	2024-05	y	
html-cellpadding	outlook	outlook-com	2024-05	y	
html-cellpadding	outlook	outlook-com	2024-01	y	
html-cellpadding	outlook	ios	2024-05	y	
html-cellpadding	outlook	android	2024-05	y	
html-cellpadding	yahoo	desktop-webmail	2024-05	y	
html-cellpadding	yahoo	ios	2024-05	y	
html-cellpadding	yahoo	android	2024-05	y	
html-cellpadding	aol	desktop-webmail	2024-05	y	
html-cellpadding	aol	ios	2024-05	y	
html-cellpadding	aol	android	2024-05	y	
html-cellpadding	samsung-email	android	2024-05	y	
html-cellpadding	sfr	desktop-webmail	2024-05	u	
html-cellpadding	sfr	ios	2024-05	u	
html-cellpadding	sfr	android	2024-05	u	
html-cellpadding	thunderbird	macos	2024-05	y	
html-cellpadding	protonmail	desktop-webmail	2024-05	y	
html-cellpadding	protonmail	ios	2024-05	y	
html-cellpadding	protonmail	android	2024-05	y	
html-cellpadding	hey	desktop-webmail	2024-05	u	
html-cellpadding	mail-ru	desktop-webmail	2024-05	y	
html-cellpadding	fastmail	desktop-webmail	2024-05	u	
html-cellpadding	laposte	desktop-webmail	2024-05	u	
html-cellpadding	gmx	desktop-webmail	2024-05	y	
html-cellpadding	gmx	ios	2024-05	u	
html-cellpadding	gmx	android	2024-05	u	
html-cellpadding	web-de	desktop-webmail	2024-05	y	
html-cellpadding	web-de	ios	2024-05	u	
html-cellpadding	web-de	android	2024-05	u	
html-cellpadding	ionos-1and1	desktop-webmail	2024-05	u	
html-cellpadding	ionos-1and1	android	2024-05	u	
html-cellspacing	apple-mail	macos	2024-05	y	
html-cellspacing	apple-mail	ios	2024-05	y	
html-cellspacing	gmail	desktop-webmail	2024-05	y	
html-cellspacing	gmail	ios	2024-05	y	
html-cellspacing	gmail	android	2024-05	y	
html-cellspacing	gmail	mobile-webmail	2024-05	y	
html-cellspacing	orange	desktop-webmail	2024-05	u	
html-cellspacing	orange	ios	2024-05	u	
html-cellspacing	orange	android	2024-05	u	
html-cellspacing	outlook	windows	2013	y	
html-cellspacing	outlook	windows	2016	y	
html-cellspacing	outlook	windows	2019	y	
html-cellspacing	outlook	windows	2021	y	
html-cellspacing	outlook	windows-mail	2024-05	y	
html-cellspacing	outlook	macos	2024-05	y	
html-cellspacing	outlook	outlook-com	2024-05	y	
html-cellspacing	outlook	outlook-com	2024-01	y	
html-cellspacing	outlook	ios	2024-05	y	
html-cellspacing	outlook	android	2024-05	y	
html-cellspacing	yahoo	desktop-webmail	2024-05	y	
html-cellspacing	yahoo	ios	2024-05	y	
html-cellspacing	yahoo	android	2024-05	y	
html-cellspacing	aol	desktop-webmail	2024-05	y	
html-cellspacing	aol	ios	2024-05	y	
html-cellspacing	aol	android	2024-05	y	
html-cellspacing	samsung-email	android	2024-05	y	
html-cellspacing	sfr	desktop-webmail	2024-05	u	
html-cellspacing	sfr	ios	2024-05	u	
html-cellspacing	sfr	android	2024-05	u	
html-cellspacing	thunderbird	macos	2024-05	y	
html-cellspacing	protonmail	desktop-webmail	2024-05	y	
html-cellspacing	protonmail	ios	2024-05	y	
html-cellspacing	protonmail	android	2024-05	y	
html-cellspacing	hey	desktop-webmail	2024-05	u	
html-cellspacing	mail-ru	desktop-webmail	2024-05	y	
html-cellspacing	fastmail	desktop-webmail	2024-05	u	
html-cellspacing	laposte	desktop-webmail	2024-05	u	
html-cellspacing	gmx	desktop-webmail	2024-05	y	
html-cellspacing	gmx	ios	2024-05	u	
html-cellspacing	gmx	android	2024-05	u	
html-cellspacing	web-de	desktop-webmail	2024-05	y	
html-cellspacing	web-de	ios	2024-05	u	
html-cellspacing	web-de	android	2024-05	u	
html-cellspacing	ionos-1and1	desktop-webmail	2024-05	u	
html-cellspacing	ionos-1and1	android	2024-05	u	
html-code	apple-mail	macos	2023-04	y	
html-code	apple-mail	ios	2023-04	y	
html-code	gmail	desktop-webmail	2023-04	y	
html-code	gmail	ios	2023-04	y	
html-code	gmail	android	2023-04	y	
html-code	gmail	mobile-webmail	2023-04	y	
html-code	orange	desktop-webmail	2023-05	n	1
html-code	orange	ios	2023-05	n	1
html-code	orange	android	2023-05	n	1
html-code	outlook	windows	2013	y	
html-code	outlook	windows	2016	y	
html-code	outlook	windows	2019	y	
html-code	outlook	windows-mail	2023-04	y	
html-code	outlook	macos	16.56	y	
html-code	outlook	macos	16.80	y	
html-code	outlook	outlook-com	2023-04	y	
html-code	outlook	outlook-com	2024-01	y	
html-code	outlook	ios	2023-04	y	
html-code	outlook	android	2023-04	y	
html-code	samsung-email	android	2023-04	y	
html-code	sfr	desktop-webmail	2023-05	y	
html-code	sfr	ios	2023-05	y	
html-code	sfr	android	2023-05	y	
html-code	thunderbird	macos	102.10.1	y	
html-code	aol	desktop-webmail	2023-05	y	
html-code	aol	ios	2023-05	y	
html-code	aol	android	2023-05	y	
html-code	yahoo	desktop-webmail	2023-04	y	
html-code	yahoo	ios	2023-04	y	
html-code	yahoo	android	2023-04	y	
html-code	protonmail	desktop-webmail	2023-05	y	
html-code	protonmail	ios	2023-05	y	
html-code	protonmail	android	2023-05	y	
html-code	hey	desktop-webmail	2023-05	y	
html-code	mail-ru	desktop-webmail	2023-04	y	
html-code	fastmail	desktop-webmail	2023-05	y	
html-code	laposte	desktop-webmail	2023-05	y	
html-code	free-fr	desktop-webmail	2023-05	y	
html-code	t-online-de	desktop-webmail	2023-05	y	
html-code	gmx	desktop-webmail	2023-04	y	
html-code	web-de	desktop-webmail	2023-04	u	
html-comments	apple-mail	macos	2024-04	y	
html-comments	apple-mail	ios	2024-04	y	
html-comments	gmail	desktop-webmail	2024-04	y	
html-comments	gmail	ios	2024-04	y	
html-comments	gmail	android	2024-04	y	
html-comments	gmail	mobile-webmail	2024-04	y	
html-comments	orange	desktop-webmail	2024-04	u	
html-comments	orange	ios	2024-04	u	
html-comments	orange	android	2024-04	u	
html-comments	outlook	windows	2013	y	
html-comments	outlook	windows	2016	y	
html-comments	outlook	windows	2019	y	
html-comments	outlook	windows	2021	y	
html-comments	outlook	windows-mail	2024-04	y	
html-comments	outlook	macos	2024-04	y	
html-comments	outlook	outlook-com	2024-04	y	
html-comments	outlook	outlook-com	2024-01	y	
html-comments	outlook	ios	2024-04	y	
html-comments	outlook	android	2024-04	y	
html-comments	yahoo	desktop-webmail	2024-04	y	
html-comments	yahoo	ios	2024-04	y	
html-comments	yahoo	android	2024-04	y	
html-comments	aol	desktop-webmail	2024-04	y	
html-comments	aol	ios	2024-04	y	
html-comments	aol	android	2024-04	y	
html-comments	samsung-email	android	2024-04	y	
html-comments	sfr	desktop-webmail	2024-04	u	
html-comments	sfr	ios	2024-04	u	
html-comments	sfr	android	2024-04	u	
html-comments	thunderbird	macos	2024-04	y	
html-comments	protonmail	desktop-webmail	2024-04	y	
html-comments	protonmail	ios	2024-04	y	
html-comments	protonmail	android	2024-04	y	
html-comments	hey	desktop-webmail	2024-04	u	
html-comments	mail-ru	desktop-webmail	2024-04	y	
html-comments	fastmail	desktop-webmail	2024-04	u	
html-comments	laposte	desktop-webmail	2024-04	u	
html-comments	gmx	desktop-webmail	2024-04	y	
html-comments	gmx	ios	2024-04	u	
html-comments	gmx	android	2024-04	u	
html-comments	web-de	desktop-webmail	2024-04	y	
html-comments	web-de	ios	2024-04	u	
html-comments	web-de	android	2024-04	u	
html-comments	ionos-1and1	desktop-webmail	2024-04	u	
html-comments	ionos-1and1	android	2024-04	u	
html-del	apple-mail	macos	12.4	y	
html-del	apple-mail	ios	12.1	y	
html-del	gmail	desktop-webmail	2019-02	y	
html-del	gmail	ios	2019-02	a	1
html-del	gmail	ios	2023-03	y	
html-del	gmail	android	2019-02	a	1
html-del	gmail	android	2023-03	y	
html-del	gmail	mobile-webmail	2020-02	y	
html-del	orange	desktop-webmail	2020-01	y	
html-del	orange	desktop-webmail	2021-03	y	
html-del	orange	ios	2020-01	y	
html-del	orange	android	2020-01	y	
html-del	outlook	windows	2007	y	
html-del	outlook	windows	2010	y	
html-del	outlook	windows	2013	y	
html-del	outlook	windows	2016	y	
html-del	outlook	windows	2019	y	
html-del	outlook	windows-mail	2019-02	y	
html-del	outlook	macos	2019-02	y	
html-del	outlook	macos	16.80	y	
html-del	outlook	outlook-com	2019-02	y	
html-del	outlook	outlook-com	2024-01	y	
html-del	outlook	ios	2019-02	y	
html-del	outlook	android	2019-02	y	
html-del	yahoo	desktop-webmail	2019-02	y	
html-del	yahoo	ios	2019-02	y	
html-del	yahoo	android	2019-02	y	
html-del	aol	desktop-webmail	2019-02	y	
html-del	aol	ios	2019-02	y	
html-del	aol	android	2019-02	y	
html-del	samsung-email	android	5.0.10.2	y	
html-del	sfr	desktop-webmail	2020-01	y	
html-del	sfr	ios	2020-01	y	
html-del	sfr	android	2020-01	y	
html-del	thunderbird	macos	68.4	y	
html-del	protonmail	desktop-webmail	2020-03	y	
html-del	protonmail	ios	2020-03	y	
html-del	protonmail	android	2020-03	y	
html-del	hey	desktop-webmail	2020-06	y	
html-del	mail-ru	desktop-webmail	2020-10	y	
html-del	fastmail	desktop-webmail	2021-07	y	
html-del	laposte	desktop-webmail	2021-08	y	
html-del	gmx	desktop-webmail	2022-11	y	
html-del	gmx	ios	2022-11	y	
html-del	gmx	android	2022-11	y	
html-del	web-de	desktop-webmail	2022-11	y	
html-del	web-de	ios	2022-11	y	
html-del	web-de	android	2022-11	y	
html-del	ionos-1and1	desktop-webmail	2022-11	y	
html-del	ionos-1and1	android	2022-11	y	
html-dfn	apple-mail	macos	2023-09	y	
html-dfn	apple-mail	ios	2023-09	y	
html-dfn	gmail	desktop-webmail	2023-09	y	
html-dfn	gmail	ios	2023-09	y	
html-dfn	gmail	android	2023-09	y	
html-dfn	gmail	mobile-webmail	2023-09	y	
html-dfn	orange	desktop-webmail	2023-09	u	
html-dfn	orange	ios	2023-09	u	
html-dfn	orange	android	2023-09	u	
html-dfn	outlook	windows	2013	a	1
html-dfn	outlook	windows	2016	a	1
html-dfn	outlook	windows	2019	a	1
html-dfn	outlook	windows	2021	a	1
html-dfn	outlook	windows-mail	2023-09	a	1
html-dfn	outlook	macos	16.56	y	
html-dfn	outlook	macos	16.80	y	
html-dfn	outlook	outlook-com	2023-09	y	
html-dfn	outlook	outlook-com	2024-01	y	
html-dfn	outlook	ios	2023-09	y	
html-dfn	outlook	android	2023-09	y	
html-dfn	samsung-email	android	2023-09	y	
html-dfn	sfr	desktop-webmail	2024-03	y	
html-dfn	sfr	ios	2024-03	y	
html-dfn	sfr	android	2024-03	y	
html-dfn	thunderbird	macos	2023-09	y	
html-dfn	aol	desktop-webmail	2023-09	y	
html-dfn	aol	ios	2023-09	y	
html-dfn	aol	android	2023-09	y	
html-dfn	yahoo	desktop-webmail	2023-09	y	
html-dfn	yahoo	ios	2023-09	y	
html-dfn	yahoo	android	2023-09	y	
html-dfn	protonmail	desktop-webmail	2023-09	y	
html-dfn	protonmail	ios	2023-09	y	
html-dfn	protonmail	android	2023-09	y	
html-dfn	hey	desktop-webmail	2023-09	u	
html-dfn	mail-ru	desktop-webmail	2023-09	n	
html-dfn	fastmail	desktop-webmail	2023-09	u	
html-dfn	laposte	desktop-webmail	2023-09	u	
html-dfn	free-fr	desktop-webmail	2023-09	u	
html-dfn	t-online-de	desktop-webmail	2023-09	n	
html-dfn	gmx	desktop-webmail	2023-09	y	
html-dfn	web-de	desktop-webmail	2023-09	y	
html-dialog	apple-mail	macos	12.4	y	
html-dialog	apple-mail	ios	12.1	y	
html-dialog	gmail	desktop-webmail	2019-02	n	
html-dialog	gmail	ios	2019-02	n	
html-dialog	gmail	android	2020-01	y	
html-dialog	gmail	mobile-webmail	2020-02	n	
html-dialog	orange	desktop-webmail	2019-08	y	
html-dialog	orange	desktop-webmail	2021-03	n	
html-dialog	orange	desktop-webmail	2024-04	n	
html-dialog	orange	ios	2019-08	y	
html-dialog	orange	ios	2024-04	n	
html-dialog	orange	android	2020-01	y	
html-dialog	orange	android	2024-04	n	
html-dialog	outlook	windows	2007	n	
html-dialog	outlook	windows	2010	n	
html-dialog	outlook	windows	2013	n	
html-dialog	outlook	windows	2016	n	
html-dialog	outlook	windows	2019	n	
html-dialog	outlook	windows-mail	2019-02	n	
html-dialog	outlook	macos	2019-02	y	
html-dialog	outlook	macos	16.80	n	
html-dialog	outlook	outlook-com	2019-02	n	
html-dialog	outlook	outlook-com	2024-01	n	
html-dialog	outlook	ios	2019-02	n	
html-dialog	outlook	android	2019-02	n	
html-dialog	thunderbird	macos	60.8	y	
html-dialog	yahoo	desktop-webmail	2019-02	n	
html-dialog	yahoo	ios	2019-02	n	
html-dialog	yahoo	android	2019-02	n	
html-dialog	aol	desktop-webmail	2019-02	n	
html-dialog	aol	ios	2019-02	n	
html-dialog	aol	android	2019-02	n	
html-dialog	samsung-email	android	5.0.10.2	y	
html-dialog	sfr	desktop-webmail	2020-01	y	
html-dialog	sfr	ios	2020-01	y	
html-dialog	sfr	android	2020-01	y	
html-dialog	protonmail	desktop-webmail	2020-03	n	
html-dialog	protonmail	ios	2020-03	n	
html-dialog	protonmail	android	2020-03	y	
html-dialog	hey	desktop-webmail	2020-06	n	
html-dialog	mail-ru	desktop-webmail	2020-10	n	
html-dialog	fastmail	desktop-webmail	2021-07	n	
html-dialog	laposte	desktop-webmail	2021-08	y	
html-dialog	gmx	desktop-webmail	2022-11	n	
html-dialog	gmx	ios	2022-11	y	
html-dialog	gmx	android	2022-11	n	
html-dialog	web-de	desktop-webmail	2022-11	n	
html-dialog	web-de	ios	2022-11	y	
html-dialog	web-de	android	2022-11	n	
html-dialog	ionos-1and1	desktop-webmail	2022-11	n	
html-dialog	ionos-1and1	android	2022-11	n	
html-dir	apple-mail	macos	14	y	
html-dir	apple-mail	ios	15	y	
html-dir	gmail	desktop-webmail	2021-10	y	
html-dir	gmail	ios	2021-10	y	
html-dir	gmail	android	2021-10	y	
html-dir	gmail	mobile-webmail	2021-10	a	1
html-dir	orange	desktop-webmail	2021-10	a	2
html-dir	orange	desktop-webmail	2024-04	a	2
html-dir	orange	ios	2021-10	y	
html-dir	orange	ios	2024-04	a	2
html-dir	orange	android	2021-10	y	
html-dir	orange	android	2024-04	a	2
html-dir	outlook	windows	2007	a	3 4
html-dir	outlook	windows	2010	a	3
html-dir	outlook	windows	2013	a	3
html-dir	outlook	windows	2016	a	3
html-dir	outlook	windows	2019	a	3
html-dir	outlook	windows-mail	2021-10	a	3
html-dir	outlook	macos	16.55	y	
html-dir	outlook	macos	16.80	y	
html-dir	outlook	outlook-com	2021-10	y	
html-dir	outlook	outlook-com	2024-01	y	
html-dir	outlook	ios	2021-10	y	
html-dir	outlook	android	2021-10	y	
html-dir	samsung-email	android	6.0	y	
html-dir	sfr	desktop-webmail	2021-10	y	
html-dir	sfr	ios	2021-10	y	
html-dir	sfr	android	2021-10	y	
html-dir	thunderbird	macos	78.14	y	
html-dir	aol	desktop-webmail	2021-10	y	
html-dir	aol	ios	2021-10	y	
html-dir	aol	android	2021-10	y	
html-dir	yahoo	desktop-webmail	2021-10	y	
html-dir	yahoo	ios	2021-10	y	
html-dir	yahoo	android	2021-10	y	
html-dir	protonmail	desktop-webmail	2021-10	y	
html-dir	protonmail	ios	2021-10	y	
html-dir	protonmail	android	2021-10	y	
html-dir	hey	desktop-webmail	2021-10	y	
html-dir	mail-ru	desktop-webmail	2021-10	y	
html-dir	fastmail	desktop-webmail	2021-10	y	
html-dir	laposte	desktop-webmail	2021-10	y	
html-dir	gmx	desktop-webmail	2022-06	n	
html-dir	gmx	ios	2022-06	y	
html-dir	gmx	android	2022-06	y	
html-dir	web-de	desktop-webmail	2022-06	n	
html-dir	web-de	ios	2022-06	y	
html-dir	web-de	android	2022-06	y	
html-dir	ionos-1and1	desktop-webmail	2022-06	y	
html-dir	ionos-1and1	android	2022-06	y	
html-div	apple-mail	macos	12.4	y	
html-div	apple-mail	ios	13.4	y	
html-div	gmail	desktop-webmail	2020-05	y	
html-div	gmail	ios	2020-05	y	
html-div	gmail	android	2020-05	y	
html-div	gmail	mobile-webmail	2020-05	y	
html-div	orange	desktop-webmail	2020-05	y	
html-div	orange	desktop-webmail	2021-03	y	
html-div	orange	ios	2020-05	y	
html-div	orange	android	2020-05	y	
html-div	outlook	windows	2003	y	
html-div	outlook	windows	2007	y	
html-div	outlook	windows	2010	y	
html-div	outlook	windows	2013	y	
html-div	outlook	windows	2016	y	
html-div	outlook	windows	2019	y	
html-div	outlook	windows-mail	2020-05	y	
html-div	outlook	macos	2011	y	
html-div	outlook	macos	2016	y	
html-div	outlook	macos	16.80	y	
html-div	outlook	outlook-com	2020-05	y	
html-div	outlook	outlook-com	2024-01	y	
html-div	outlook	ios	2020-05	y	
html-div	outlook	android	2020-05	y	
html-div	samsung-email	android	6.0	y	
html-div	sfr	desktop-webmail	2020-05	y	
html-div	sfr	ios	2020-05	y	
html-div	sfr	android	2020-05	y	
html-div	thunderbird	macos	68.7	y	
html-div	aol	desktop-webmail	2020-05	y	
html-div	aol	ios	2020-05	y	
html-div	aol	android	2020-05	y	
html-div	yahoo	desktop-webmail	2020-05	y	
html-div	yahoo	ios	2020-05	y	
html-div	yahoo	android	2020-05	y	
html-div	protonmail	desktop-webmail	2020-05	y	
html-div	protonmail	ios	2020-05	y	
html-div	protonmail	android	2020-05	y	
html-div	hey	desktop-webmail	2020-06	y	
html-div	mail-ru	desktop-webmail	2020-10	y	
html-div	fastmail	desktop-webmail	2021-07	y	
html-div	laposte	desktop-webmail	2021-08	y	
html-div	gmx	desktop-webmail	2022-06	y	
html-div	gmx	ios	2022-06	y	
html-div	gmx	android	2022-06	y	
html-div	web-de	desktop-webmail	2022-06	y	
html-div	web-de	ios	2022-06	y	
html-div	web-de	android	2022-06	y	
html-div	ionos-1and1	desktop-webmail	2022-06	y	
html-div	ionos-1and1	android	2022-06	y	
html-doctype	apple-mail	macos	10.3	y	
html-doctype	apple-mail	ios	10.3	y	
html-doctype	apple-mail	ios	12.2	y	
html-doctype	gmail	desktop-webmail	2019-07	y	
html-doctype	gmail	ios	2019-07	y	
html-doctype	gmail	android	2019-07	y	
html-doctype	gmail	mobile-webmail	2020-02	y	
html-doctype	orange	desktop-webmail	2019-07	y	
html-doctype	orange	desktop-webmail	2021-03	y	
html-doctype	orange	desktop-webmail	2024-04	y	
html-doctype	orange	ios	2019-07	n	
html-doctype	orange	ios	2024-04	n	
html-doctype	orange	android	2019-07	y	
html-doctype	outlook	windows	2003	a	3
html-doctype	outlook	windows	2007	n	2
html-doctype	outlook	windows	2010	n	2
html-doctype	outlook	windows	2013	n	2
html-doctype	outlook	windows	2016	n	2
html-doctype	outlook	windows	2019	n	2
html-doctype	outlook	windows-mail	2020-01	y	
html-doctype	outlook	macos	2011	y	
html-doctype	outlook	macos	2016	y	
html-doctype	outlook	macos	16.80	y	
html-doctype	outlook	outlook-com	2019-07	y	
html-doctype	outlook	outlook-com	2024-01	y	
html-doctype	outlook	ios	2019-07	a	1
html-doctype	outlook	ios	2021-11	y	
html-doctype	outlook	android	2019-07	a	1
html-doctype	outlook	android	2021-11	y	
html-doctype	samsung-email	android	6.0	n	
html-doctype	sfr	desktop-webmail	2019-07	y	
html-doctype	sfr	ios	2019-07	n	
html-doctype	sfr	android	2019-07	y	
html-doctype	thunderbird	macos	60.3	n	1
html-doctype	aol	desktop-webmail	2020-01	y	
html-doctype	aol	ios	2020-01	y	
html-doctype	aol	android	2020-01	n	
html-doctype	yahoo	desktop-webmail	2019-07	y	
html-doctype	yahoo	ios	2019-07	y	
html-doctype	yahoo	android	2019-07	n	
html-doctype	protonmail	desktop-webmail	2020-03	y	
html-doctype	protonmail	ios	2020-03	n	
html-doctype	protonmail	android	2020-03	n	
html-doctype	hey	desktop-webmail	2020-06	n	
html-doctype	mail-ru	desktop-webmail	2020-10	y	
html-doctype	fastmail	desktop-webmail	2021-07	y	
html-doctype	laposte	desktop-webmail	2021-08	y	
html-doctype	gmx	desktop-webmail	2022-11	y	
html-doctype	gmx	ios	2022-11	y	
html-doctype	gmx	android	2022-11	y	
html-doctype	web-de	desktop-webmail	2022-11	y	
html-doctype	web-de	ios	2022-11	y	
html-doctype	web-de	android	2022-11	y	
html-doctype	ionos-1and1	desktop-webmail	2022-11	n	
html-doctype	ionos-1and1	android	2022-11	y	
html-form	apple-mail	macos	10.3	y	
html-form	apple-mail	macos	12.4	y	
html-form	apple-mail	ios	10.3	y	
html-form	apple-mail	ios	12.4	y	
html-form	gmail	desktop-webmail	2019-09	y	
html-form	gmail	ios	2019-09	a	1
html-form	gmail	android	2019-09	y	
html-form	gmail	mobile-webmail	2020-02	y	
html-form	orange	desktop-webmail	2020-01	n	4
html-form	orange	desktop-webmail	2021-03	n	
html-form	orange	desktop-webmail	2024-04	n	
html-form	orange	ios	2020-01	n	4
html-form	orange	ios	2024-04	n	
html-form	orange	android	2020-01	n	4
html-form	orange	android	2024-04	n	
html-form	outlook	windows	2003	n	
html-form	outlook	windows	2007	n	
html-form	outlook	windows	2010	n	
html-form	outlook	windows	2013	n	
html-form	outlook	windows	2016	n	
html-form	outlook	windows	2019	n	
html-form	outlook	windows-mail	2020-01	n	
html-form	outlook	macos	2011	n	
html-form	outlook	macos	2016	n	
html-form	outlook	macos	2019	n	
html-form	outlook	macos	16.80	a	6
html-form	outlook	outlook-com	2019-02	y	2
html-form	outlook	outlook-com	2019-10	a	2 3
html-form	outlook	outlook-com	2024-01	a	6
html-form	outlook	ios	2019-06	y	
html-form	outlook	android	2019-06	y	
html-form	samsung-email	android	6.0	y	
html-form	samsung-email	android	9.0	y	
html-form	sfr	desktop-webmail	2020-01	n	4
html-form	sfr	ios	2020-01	y	
html-form	sfr	android	2020-01	y	
html-form	thunderbird	macos	68.4	y	
html-form	yahoo	desktop-webmail	2019-09	y	
html-form	yahoo	ios	2019-09	n	
html-form	yahoo	android	2019-09	y	
html-form	aol	desktop-webmail	2019-09	y	
html-form	aol	ios	2019-09	y	
html-form	aol	android	2019-09	y	
html-form	protonmail	desktop-webmail	2020-03	n	
html-form	protonmail	ios	2020-03	n	
html-form	protonmail	android	2020-03	n	5
html-form	hey	desktop-webmail	2020-06	n	
html-form	mail-ru	desktop-webmail	2020-10	n	6
html-form	fastmail	desktop-webmail	2021-07	n	
html-form	laposte	desktop-webmail	2021-08	n	4
html-form	gmx	desktop-webmail	2022-11	n	
html-form	gmx	ios	2022-11	y	
html-form	gmx	android	2022-11	n	
html-form	web-de	desktop-webmail	2022-11	n	
html-form	web-de	ios	2022-11	y	
html-form	web-de	android	2022-11	n	
html-form	ionos-1and1	desktop-webmail	2022-11	n	
html-form	ionos-1and1	android	2022-11	n	
html-h1-h6	apple-mail	macos	12.4	y	
html-h1-h6	apple-mail	ios	13.4	y	
html-h1-h6	gmail	desktop-webmail	2020-05	y	
html-h1-h6	gmail	ios	2020-05	y	
html-h1-h6	gmail	android	2020-05	y	
html-h1-h6	gmail	mobile-webmail	2020-05	y	
html-h1-h6	orange	desktop-webmail	2020-05	y	
html-h1-h6	orange	desktop-webmail	2021-03	y	
html-h1-h6	orange	ios	2020-05	y	
html-h1-h6	orange	android	2020-05	y	
html-h1-h6	outlook	windows	2003	y	
html-h1-h6	outlook	windows	2007	y	
html-h1-h6	outlook	windows	2010	y	
html-h1-h6	outlook	windows	2013	y	
html-h1-h6	outlook	windows	2016	y	
html-h1-h6	outlook	windows	2019	y	
html-h1-h6	outlook	windows-mail	2020-05	y	
html-h1-h6	outlook	macos	2011	y	
html-h1-h6	outlook	macos	2016	y	
html-h1-h6	outlook	macos	16.80	y	
html-h1-h6	outlook	outlook-com	2020-05	y	
html-h1-h6	outlook	outlook-com	2024-01	y	
html-h1-h6	outlook	ios	2020-05	y	
html-h1-h6	outlook	android	2020-05	y	
html-h1-h6	samsung-email	android	6.0	y	
html-h1-h6	sfr	desktop-webmail	2020-05	y	
html-h1-h6	sfr	ios	2020-05	y	
html-h1-h6	sfr	android	2020-05	y	
html-h1-h6	thunderbird	macos	68.7	y	
html-h1-h6	aol	desktop-webmail	2020-05	y	
html-h1-h6	aol	ios	2020-05	y	
html-h1-h6	aol	android	2020-05	y	
html-h1-h6	yahoo	desktop-webmail	2020-05	y	
html-h1-h6	yahoo	ios	2020-05	y	
html-h1-h6	yahoo	android	2020-05	y	
html-h1-h6	protonmail	desktop-webmail	2020-05	y	
html-h1-h6	protonmail	ios	2020-05	y	
html-h1-h6	protonmail	android	2020-05	y	
html-h1-h6	hey	desktop-webmail	2020-06	y	
html-h1-h6	mail-ru	desktop-webmail	2020-10	y	
html-h1-h6	fastmail	desktop-webmail	2021-07	y	
html-h1-h6	laposte	desktop-webmail	2021-08	y	1
html-h1-h6	gmx	desktop-webmail	2022-06	y	
html-h1-h6	gmx	ios	2022-06	y	
html-h1-h6	gmx	android	2022-06	y	
html-h1-h6	web-de	desktop-webmail	2022-06	y	
html-h1-h6	web-de	ios	2022-06	y	
html-h1-h6	web-de	android	2022-06	y	
html-h1-h6	ionos-1and1	desktop-webmail	2022-06	y	
html-h1-h6	ionos-1and1	android	2022-06	y	
html-height	apple-mail	macos	12.4	y	
html-height	apple-mail	ios	12.4	y	
html-height	gmail	desktop-webmail	2019-09	y	
html-height	gmail	ios	2019-09	y	
html-height	gmail	android	2019-09	y	
html-height	gmail	mobile-webmail	2020-02	y	
html-height	orange	desktop-webmail	2019-09	y	
html-height	orange	desktop-webmail	2021-03	y	
html-height	orange	ios	2019-09	y	
html-height	orange	android	2019-09	y	
html-height	outlook	windows	2003	y	
html-height	outlook	windows	2007	a	1 2
html-height	outlook	windows	2010	a	1 2
html-height	outlook	windows	2013	a	1 2
html-height	outlook	windows	2016	a	1 2
html-height	outlook	windows	2019	a	1 2
html-height	outlook	windows-mail	2019-09	y	
html-height	outlook	macos	2011	y	
html-height	outlook	macos	2016	y	
html-height	outlook	macos	16.80	y	
html-height	outlook	outlook-com	2019-09	y	
html-height	outlook	outlook-com	2024-01	y	
html-height	outlook	ios	2019-09	y	
html-height	outlook	android	2019-09	y	
html-height	samsung-email	android	6.0	y	
html-height	sfr	desktop-webmail	2019-09	y	
html-height	sfr	ios	2019-09	y	
html-height	sfr	android	2019-09	y	
html-height	thunderbird	macos	60.3	y	
html-height	aol	desktop-webmail	2019-09	y	
html-height	aol	ios	2019-09	y	
html-height	aol	android	2019-09	y	
html-height	yahoo	desktop-webmail	2019-09	y	
